id,blockId,spaceNo,xpos,ypos,layout,mapId
5593,111,1,175,710,1,3
5594,111,2,180,700,2,3
5595,111,3,180,690,2,3
5596,111,4,180,680,2,3
5597,111,5,180,670,2,3
5598,111,6,180,660,2,3
5599,111,7,180,650,2,3
5600,111,8,175,640,3,3
5601,111,9,175,600,1,3
5602,111,10,180,590,2,3
5603,111,11,180,580,2,3
5604,111,12,180,570,2,3
5605,111,13,180,560,2,3
5606,111,14,180,550,2,3
5607,111,15,180,540,2,3
5608,111,16,180,530,2,3
5609,111,17,175,520,3,3
5610,111,18,175,480,1,3
5611,111,19,180,470,2,3
5612,111,20,180,460,2,3
5613,111,21,180,450,2,3
5614,111,22,180,440,2,3
5615,111,23,180,430,2,3
5616,111,24,180,420,2,3
5617,111,25,180,410,2,3
5618,111,26,175,400,3,3
5619,111,27,170,410,4,3
5620,111,28,170,420,4,3
5621,111,29,170,430,4,3
5622,111,30,170,440,4,3
5623,111,31,170,450,4,3
5624,111,32,170,460,4,3
5625,111,33,170,470,4,3
5626,111,34,170,530,4,3
5627,111,35,170,540,4,3
5628,111,36,170,550,4,3
5629,111,37,170,560,4,3
5630,111,38,170,570,4,3
5631,111,39,170,580,4,3
5632,111,40,170,590,4,3
5633,111,41,170,650,4,3
5634,111,42,170,660,4,3
5635,111,43,170,670,4,3
5636,111,44,170,680,4,3
5637,111,45,170,690,4,3
5638,111,46,170,700,4,3
5639,112,1,145,710,1,3
5640,112,2,150,700,2,3
5641,112,3,150,690,2,3
5642,112,4,150,680,2,3
5643,112,5,150,670,2,3
5644,112,6,150,660,2,3
5645,112,7,150,650,2,3
5646,112,8,145,640,3,3
5647,112,9,145,600,1,3
5648,112,10,150,590,2,3
5649,112,11,150,580,2,3
5650,112,12,150,570,2,3
5651,112,13,150,560,2,3
5652,112,14,150,550,2,3
5653,112,15,150,540,2,3
5654,112,16,150,530,2,3
5655,112,17,145,520,3,3
5656,112,18,145,480,1,3
5657,112,19,150,470,2,3
5658,112,20,150,460,2,3
5659,112,21,150,450,2,3
5660,112,22,150,440,2,3
5661,112,23,150,430,2,3
5662,112,24,150,420,2,3
5663,112,25,150,410,2,3
5664,112,26,145,400,3,3
5665,112,27,140,410,4,3
5666,112,28,140,420,4,3
5667,112,29,140,430,4,3
5668,112,30,140,440,4,3
5669,112,31,140,450,4,3
5670,112,32,140,460,4,3
5671,112,33,140,470,4,3
5672,112,34,140,530,4,3
5673,112,35,140,540,4,3
5674,112,36,140,550,4,3
5675,112,37,140,560,4,3
5676,112,38,140,570,4,3
5677,112,39,140,580,4,3
5678,112,40,140,590,4,3
5679,112,41,140,650,4,3
5680,112,42,140,660,4,3
5681,112,43,140,670,4,3
5682,112,44,140,680,4,3
5683,112,45,140,690,4,3
5684,112,46,140,700,4,3
5685,113,1,115,710,1,3
5686,113,2,120,700,2,3
5687,113,3,120,690,2,3
5688,113,4,120,680,2,3
5689,113,5,120,670,2,3
5690,113,6,120,660,2,3
5691,113,7,120,650,2,3
5692,113,8,115,640,3,3
5693,113,9,115,600,1,3
5694,113,10,120,590,2,3
5695,113,11,120,580,2,3
5696,113,12,120,570,2,3
5697,113,13,120,560,2,3
5698,113,14,120,550,2,3
5699,113,15,120,540,2,3
5700,113,16,120,530,2,3
5701,113,17,115,520,3,3
5702,113,18,115,480,1,3
5703,113,19,120,470,2,3
5704,113,20,120,460,2,3
5705,113,21,120,450,2,3
5706,113,22,120,440,2,3
5707,113,23,120,430,2,3
5708,113,24,120,420,2,3
5709,113,25,120,410,2,3
5710,113,26,115,400,3,3
5711,113,27,110,410,4,3
5712,113,28,110,420,4,3
5713,113,29,110,430,4,3
5714,113,30,110,440,4,3
5715,113,31,110,450,4,3
5716,113,32,110,460,4,3
5717,113,33,110,470,4,3
5718,113,34,110,530,4,3
5719,113,35,110,540,4,3
5720,113,36,110,550,4,3
5721,113,37,110,560,4,3
5722,113,38,110,570,4,3
5723,113,39,110,580,4,3
5724,113,40,110,590,4,3
5725,113,41,110,650,4,3
5726,113,42,110,660,4,3
5727,113,43,110,670,4,3
5728,113,44,110,680,4,3
5729,113,45,110,690,4,3
5730,113,46,110,700,4,3
5731,114,1,85,710,1,3
5732,114,2,90,700,2,3
5733,114,3,90,690,2,3
5734,114,4,90,680,2,3
5735,114,5,90,670,2,3
5736,114,6,90,660,2,3
5737,114,7,90,650,2,3
5738,114,8,85,640,3,3
5739,114,9,85,600,1,3
5740,114,10,90,590,2,3
5741,114,11,90,580,2,3
5742,114,12,90,570,2,3
5743,114,13,90,560,2,3
5744,114,14,90,550,2,3
5745,114,15,90,540,2,3
5746,114,16,90,530,2,3
5747,114,17,85,520,3,3
5748,114,18,85,480,1,3
5749,114,19,90,470,2,3
5750,114,20,90,460,2,3
5751,114,21,90,450,2,3
5752,114,22,90,440,2,3
5753,114,23,90,430,2,3
5754,114,24,90,420,2,3
5755,114,25,90,410,2,3
5756,114,26,85,400,3,3
5757,114,27,80,410,4,3
5758,114,28,80,420,4,3
5759,114,29,80,430,4,3
5760,114,30,80,440,4,3
5761,114,31,80,450,4,3
5762,114,32,80,460,4,3
5763,114,33,80,470,4,3
5764,114,34,80,530,4,3
5765,114,35,80,540,4,3
5766,114,36,80,550,4,3
5767,114,37,80,560,4,3
5768,114,38,80,570,4,3
5769,114,39,80,580,4,3
5770,114,40,80,590,4,3
5771,114,41,80,650,4,3
5772,114,42,80,660,4,3
5773,114,43,80,670,4,3
5774,114,44,80,680,4,3
5775,114,45,80,690,4,3
5776,114,46,80,700,4,3
5777,115,1,55,700,1,3
5778,115,2,60,690,2,3
5779,115,3,60,680,2,3
5780,115,4,60,670,2,3
5781,115,5,60,660,2,3
5782,115,6,60,650,2,3
5783,115,7,55,640,3,3
5784,115,8,55,600,1,3
5785,115,9,60,590,2,3
5786,115,10,60,580,2,3
5787,115,11,60,570,2,3
5788,115,12,60,560,2,3
5789,115,13,60,550,2,3
5790,115,14,60,540,2,3
5791,115,15,60,530,2,3
5792,115,16,55,520,3,3
5793,115,17,55,480,1,3
5794,115,18,60,470,2,3
5795,115,19,60,460,2,3
5796,115,20,60,450,2,3
5797,115,21,60,440,2,3
5798,115,22,60,430,2,3
5799,115,23,60,420,2,3
5800,115,24,60,410,2,3
5801,115,25,55,400,3,3
5802,115,26,50,410,4,3
5803,115,27,50,420,4,3
5804,115,28,50,430,4,3
5805,115,29,50,440,4,3
5806,115,30,50,450,4,3
5807,115,31,50,460,4,3
5808,115,32,50,470,4,3
5809,115,33,50,530,4,3
5810,115,34,50,540,4,3
5811,115,35,50,550,4,3
5812,115,36,50,560,4,3
5813,115,37,50,570,4,3
5814,115,38,50,580,4,3
5815,115,39,50,590,4,3
5816,115,40,50,650,4,3
5817,115,41,50,660,4,3
5818,115,42,50,670,4,3
5819,115,43,50,680,4,3
5820,115,44,50,690,4,3
5821,116,1,200,740,3,3
5822,116,2,190,740,3,3
5823,116,3,180,740,3,3
5824,116,4,170,740,3,3
5825,116,5,160,740,3,3
5826,116,6,150,740,3,3
5827,116,7,140,740,3,3
5828,116,8,130,740,3,3
5829,116,9,120,740,3,3
5830,116,10,110,740,3,3
5831,116,11,100,740,3,3
5832,116,12,90,740,3,3
5833,116,13,80,740,3,3
5834,116,14,70,740,3,3
5835,116,15,60,740,3,3
5836,116,16,30,680,2,3
5837,116,17,30,670,2,3
5838,116,18,30,660,2,3
5839,116,19,30,630,2,3
5840,116,20,30,610,2,3
5841,116,21,30,580,2,3
5842,116,22,30,570,2,3
5843,116,23,30,560,2,3
5844,116,24,30,440,2,3
5845,116,25,30,430,2,3
5846,116,26,30,420,2,3
5847,116,27,30,320,2,3
5848,116,28,30,310,2,3
5849,116,29,30,300,2,3
5850,116,30,30,210,2,3
5851,116,31,30,200,2,3
5852,116,32,30,190,2,3
5853,116,33,30,180,2,3
5854,116,34,30,140,2,3
5855,116,35,30,120,2,3
5856,116,36,30,80,2,3
5857,116,37,30,70,2,3
5858,116,38,30,60,2,3
5859,116,39,30,50,2,3
5860,116,40,90,30,1,3
5861,116,41,100,30,1,3
5862,116,42,110,30,1,3
5863,116,43,130,30,1,3
5864,116,44,150,30,1,3
5865,116,45,180,30,1,3
5866,116,46,190,30,1,3
5867,116,47,200,30,1,3
5868,116,48,310,30,1,3
5869,116,49,320,30,1,3
5870,116,50,330,30,1,3
5871,116,51,360,30,1,3
5872,116,52,380,30,1,3
5873,116,53,410,30,1,3
5874,116,54,420,30,1,3
5875,116,55,430,30,1,3
5876,116,56,320,250,3,3
5877,116,57,310,250,3,3
5878,116,58,300,250,3,3
5879,116,59,290,250,3,3
5880,116,60,240,300,4,3
5881,116,61,240,310,4,3
5882,116,62,240,320,4,3
5883,116,63,240,330,4,3
5884,116,64,240,540,4,3
5885,116,65,240,550,4,3
5886,116,66,240,560,4,3
5887,116,67,240,570,4,3
5888,116,68,240,660,4,3
5889,116,69,240,670,4,3
5890,116,70,240,680,4,3
5891,116,71,240,690,4,3
5892,116,72,240,700,4,3
